0.000000000000000e+000	-8.679521e-006
1.000000000000000e-012	-8.679521e-006
3.834891246991533e-008	-8.679561e-006
7.669682493983066e-008	-8.679512e-006
1.150447374097460e-007	-8.679374e-006
1.533926498796613e-007	-8.679147e-006
1.917405623495766e-007	-8.678831e-006
2.300884748194920e-007	-8.678427e-006
2.684363872894072e-007	-8.677934e-006
1.124193082434046e-006	-8.619081e-006
1.979949777578684e-006	-8.455350e-006
2.835706472723323e-006	-8.186740e-006
3.691463167867961e-006	-7.813252e-006
4.547219863012600e-006	-7.334885e-006
5.402976558157238e-006	-6.751639e-006
6.258733253301874e-006	-6.063515e-006
1.774395487018353e-005	1.443919e-005
3.305758369269240e-005	7.362445e-005
6.368484133771014e-005	2.991574e-004
1.249393566277456e-004	1.164206e-003
2.469689888521057e-004	4.209804e-003
4.188562080267342e-004	1.122511e-002
6.760203814366039e-004	2.692430e-002
1.000000000000000e-003	5.190149e-002
1.100063895926018e-003	6.185197e-002
1.233482423827374e-003	7.617585e-002
1.500319479630088e-003	1.078261e-001
2.000000000000000e-003	1.719344e-001
2.159589785178772e-003	1.946168e-001
2.341978111097368e-003	2.211976e-001
2.706754762934561e-003	2.753243e-001
3.000000000000000e-003	3.193121e-001
3.146484375000000e-003	3.413345e-001
3.341796875000000e-003	3.703645e-001
3.732421875000000e-003	4.273366e-001
4.000000000000000e-003	4.655480e-001
4.146484375000000e-003	4.855148e-001
4.341796875000000e-003	5.111456e-001
4.732421875000000e-003	5.598905e-001
5.048828125000000e-003	5.969855e-001
5.341796875000000e-003	6.270792e-001
5.732421875000000e-003	6.629940e-001
6.048828125000000e-003	6.890057e-001
6.341796875000000e-003	7.080744e-001
6.683658212126331e-003	7.262154e-001
7.000000000000000e-003	7.402090e-001
7.146484375000000e-003	7.445030e-001
7.341796875000000e-003	7.485577e-001
7.732421875000000e-003	7.527714e-001
8.000000000000000e-003	7.532706e-001
8.146484375000001e-003	7.514540e-001
8.341796875000000e-003	7.474251e-001
8.732421875000000e-003	7.356626e-001
9.000000000000001e-003	7.253553e-001
9.146484375000001e-003	7.177767e-001
9.341796875000001e-003	7.062218e-001
9.732421875000001e-003	6.798046e-001
1.000000000000000e-002	6.597173e-001
1.014648437500000e-002	6.470370e-001
1.034179687500000e-002	6.289042e-001
1.073242187500000e-002	5.898761e-001
1.104882812500000e-002	5.559220e-001
1.134179687500000e-002	5.211065e-001
1.173242187500000e-002	4.720078e-001
1.204882812500000e-002	4.304744e-001
1.234179687500000e-002	3.895853e-001
1.273242187500000e-002	3.332593e-001
1.300000000000000e-002	2.938619e-001
1.314648437500000e-002	2.716796e-001
1.334179687500000e-002	2.417483e-001
1.373242187500000e-002	1.811795e-001
1.400000000000000e-002	1.393164e-001
1.434179687500000e-002	8.526400e-002
1.473242187500000e-002	2.344794e-002
1.500000000000000e-002	-1.883650e-002
1.534179687500000e-002	-7.225141e-002
1.573242187500000e-002	-1.324117e-001
1.600000000000000e-002	-1.731495e-001
1.634179687500000e-002	-2.234822e-001
1.673242187500000e-002	-2.792587e-001
1.704882812500000e-002	-3.231937e-001
1.734179687500000e-002	-3.616131e-001
1.773242187500000e-002	-4.105212e-001
1.800000000000000e-002	-4.428304e-001
1.814648437500000e-002	-4.593909e-001
1.834179687500000e-002	-4.804977e-001
1.873242187500000e-002	-5.203577e-001
1.903860446257454e-002	-5.496101e-001
1.927023123802178e-002	-5.691943e-001
1.957906693861809e-002	-5.927008e-001
2.004882812500000e-002	-6.248213e-001
2.034179687500000e-002	-6.402112e-001
2.073242187500000e-002	-6.569503e-001
2.100000000000000e-002	-6.665359e-001
2.114648437500000e-002	-6.700938e-001
2.134179687500000e-002	-6.734803e-001
2.173242187500000e-002	-6.770613e-001
2.204882812500000e-002	-6.771329e-001
2.234179687500000e-002	-6.727020e-001
2.273242187500000e-002	-6.627669e-001
2.283919957960173e-002	-6.596417e-001
2.294597728420346e-002	-6.559756e-001
2.305275498880519e-002	-6.517689e-001
2.315953269340692e-002	-6.470213e-001
2.326631039800865e-002	-6.417331e-001
2.337308810261039e-002	-6.359040e-001
2.347986580721212e-002	-6.295342e-001
2.402495583193824e-002	-5.945590e-001
2.437433747907362e-002	-5.658906e-001
2.477363079008548e-002	-5.291779e-001
2.500000000000000e-002	-5.069747e-001
2.534179687500000e-002	-4.692582e-001
2.568122576356452e-002	-4.289820e-001
2.603137786114732e-002	-3.853501e-001
2.642716143508444e-002	-3.315693e-001
2.684219424919088e-002	-2.724073e-001
2.698469300991262e-002	-2.514310e-001
2.712719177063436e-002	-2.301464e-001
2.726969053135609e-002	-2.085535e-001
2.741218929207783e-002	-1.866523e-001
2.755468805279957e-002	-1.644428e-001
2.769718681352131e-002	-1.419250e-001
2.783968557424304e-002	-1.190989e-001
2.814648437500000e-002	-6.984027e-002
2.834179687500000e-002	-3.802557e-002
2.873242187500000e-002	2.591925e-002
2.904882812500000e-002	7.786179e-002
2.934179687500000e-002	1.257512e-001
2.973242187500000e-002	1.889548e-001
3.004882812500000e-002	2.395317e-001
3.034179687500000e-002	2.849359e-001
3.073242187500000e-002	3.437315e-001
3.104882812500000e-002	3.899688e-001
3.134179687500000e-002	4.301546e-001
3.173242187500000e-002	4.809454e-001
3.204882812500000e-002	5.199732e-001
3.234179687500000e-002	5.523804e-001
3.273242187500000e-002	5.918694e-001
3.304882812500000e-002	6.211093e-001
3.334179687500000e-002	6.435245e-001
